idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
30,33300,Hipotecado,2.0,Médico,A,1600,7.4,0,0.05,N
36,31000,Alugado,2.0,Pessoal,D,8000,14.11,1,0.26,N
25,31200,Hipotecado,3.0,Médico,A,11200,5.42,0,0.36,N
27,19200,Próprio,3.0,Pessoal,A,8000,8.9,1,0.42,N
31,50000,Alugado,4.0,Pessoal,D,6000,15.62,0,0.12,S
26,75873,Hipotecado,6.0,Pessoal,B,1200,10.25,0,0.02,N
36,73000,Hipotecado,3.0,Quitação de dívidas,D,8000,17.49,1,0.11,N
23,62000,Alugado,1.0,Quitação de dívidas,A,10000,8.94,0,0.16,N
28,58650,Hipotecado,5.0,Médico,D,20000,14.91,1,0.29,S
36,52000,Alugado,2.0,Educação,C,7000,13.85,1,0.13,S
22,76800,Hipotecado,4.0,Pessoal,A,12000,8.9,0,0.16,N
26,31200,Alugado,8.0,Educação,A,5000,8.63,0,0.16,N
37,70000,Hipotecado,2.0,Empreendimento,B,30000,10.65,0,0.43,N
23,65000,Hipotecado,7.0,Educação,A,4000,7.75,0,0.06,N
24,50000,Alugado,1.0,Quitação de dívidas,C,1500,14.26,0,0.03,N
23,70000,Hipotecado,4.0,Pessoal,B,25000,10.59,0,0.36,N
24,62000,Alugado,3.0,Reforma Casa,C,10000,13.49,0,0.16,S
21,58951,Hipotecado,5.0,Médico,A,3000,7.51,0,0.05,N
22,25899,Próprio,7.0,Empreendimento,B,6250,12.69,0,0.24,N
26,50000,Próprio,10.0,Empreendimento,A,9825,7.9,0,0.2,N
29,68004,Alugado,3.0,Médico,B,18000,10.0,0,0.26,N
31,95800,Alugado,1.0,Reforma Casa,B,5750,9.45,0,0.06,N
25,76000,Alugado,4.0,Educação,C,13200,12.23,0,0.17,N
21,59000,Alugado,1.0,Educação,A,5500,5.42,0,0.09,N
24,114750,Alugado,1.0,Médico,B,3400,12.21,1,0.03,N
28,97000,Hipotecado,6.0,Quitação de dívidas,A,6000,7.49,0,0.06,N
38,72000,Hipotecado,8.0,Reforma Casa,D,5000,12.92,0,0.07,N
27,45000,Alugado,1.0,Educação,B,14000,9.76,1,0.31,N
23,48000,Hipotecado,8.0,Empreendimento,A,10500,7.51,0,0.22,N
22,54996,Alugado,6.0,Quitação de dívidas,C,2500,14.35,0,0.05,S
31,75000,Alugado,0.0,Médico,B,5000,10.75,0,0.07,N
32,95000,Hipotecado,16.0,Reforma Casa,A,9000,7.88,0,0.09,N
26,45000,Alugado,3.0,Empreendimento,B,1500,10.25,0,0.03,N
28,72000,Próprio,6.0,Médico,B,25000,11.11,0,0.35,N
41,56000,Alugado,3.0,Reforma Casa,A,9000,5.99,0,0.16,N
23,55000,Hipotecado,7.0,Quitação de dívidas,A,3850,5.42,0,0.07,N
23,71000,Hipotecado,2.0,Quitação de dívidas,E,20000,15.13,1,0.28,S
23,45000,Hipotecado,4.0,Quitação de dívidas,B,10000,11.71,0,0.22,N
25,48000,Hipotecado,3.0,Quitação de dívidas,B,4800,10.74,0,0.1,N
25,135000,Hipotecado,9.0,Pessoal,D,25000,16.07,0,0.19,S
27,35000,Alugado,0.0,Médico,A,6400,7.74,0,0.18,N
22,51000,Hipotecado,3.0,Quitação de dívidas,A,10000,8.49,0,0.2,N
23,29004,Hipotecado,2.0,Médico,B,6000,11.99,0,0.21,N
24,51072,Hipotecado,8.0,Educação,B,13000,10.95,0,0.25,N
27,130000,Hipotecado,5.0,Reforma Casa,A,15000,5.79,0,0.12,N
32,35100,Hipotecado,3.0,Empreendimento,D,10000,15.95,0,0.28,S
32,75000,Alugado,4.0,Médico,B,5000,9.99,0,0.07,N
21,34000,Alugado,2.0,Pessoal,D,5000,14.59,1,0.15,N
24,46500,Alugado,5.0,Educação,B,20000,10.62,1,0.43,N
29,69000,Alugado,13.0,Médico,B,4800,11.11,0,0.07,N
46,60000,Alugado,9.0,Reforma Casa,D,15000,16.32,0,0.25,N
30,67642,Hipotecado,5.0,Pessoal,B,17000,11.58,0,0.25,N
24,30000,Alugado,6.0,Quitação de dívidas,A,6000,7.51,0,0.2,N
25,34942,Alugado,7.0,Pessoal,B,1500,10.99,0,0.04,N
35,92000,Hipotecado,11.0,Empreendimento,A,12000,6.99,0,0.13,N
24,22000,Alugado,0.0,Pessoal,B,4000,11.36,1,0.18,N
35,105000,Alugado,6.0,Empreendimento,B,24000,9.25,0,0.23,N
23,32400,Alugado,4.0,Médico,A,4500,7.49,0,0.14,N
30,61400,Alugado,4.0,Empreendimento,C,6000,15.96,0,0.1,N
22,64000,Alugado,5.0,Médico,A,6600,8.9,0,0.1,N
22,58608,Alugado,4.0,Médico,A,10000,7.51,0,0.17,N
33,69930,Hipotecado,5.0,Quitação de dívidas,A,6300,7.14,0,0.09,N
24,120000,Hipotecado,8.0,Quitação de dívidas,C,8400,13.72,0,0.07,S
22,40680,Alugado,2.0,Reforma Casa,B,6000,11.36,1,0.15,N
24,47000,Alugado,8.0,Empreendimento,A,7000,6.62,0,0.15,N
21,51000,Alugado,5.0,Empreendimento,D,1600,15.62,1,0.03,N
30,20000,Alugado,4.0,Pessoal,C,6800,12.84,1,0.34,N
24,60516,Outros,8.0,Quitação de dívidas,B,18000,11.26,1,0.3,N
30,42000,Alugado,5.0,Médico,B,11000,10.36,0,0.26,N
23,120000,Alugado,1.0,Educação,B,25600,12.69,0,0.21,N
24,34400,Alugado,8.0,Quitação de dívidas,D,14000,16.0,1,0.41,S
33,74520,Alugado,4.0,Reforma Casa,D,10000,16.89,0,0.13,N
22,61000,Hipotecado,1.0,Quitação de dívidas,C,21000,14.26,0,0.34,S
23,36000,Alugado,4.0,Quitação de dívidas,B,3700,9.25,0,0.1,N
29,71000,Alugado,1.0,Reforma Casa,C,12000,13.16,0,0.17,S
26,90000,Hipotecado,5.0,Educação,A,8000,5.42,0,0.09,N
29,44500,Alugado,3.0,Empreendimento,C,14400,13.61,1,0.32,S
24,52000,Hipotecado,3.0,Empreendimento,A,3500,6.76,0,0.07,N
24,15000,Alugado,3.0,Pessoal,E,4800,16.95,1,0.32,N
22,86000,Hipotecado,7.0,Educação,C,18000,13.48,1,0.21,N
25,27000,Alugado,9.0,Empreendimento,B,6000,11.86,0,0.22,N
49,70872,Hipotecado,4.0,Quitação de dívidas,D,15000,14.84,1,0.21,N
24,42000,Hipotecado,8.0,Pessoal,D,2500,15.28,0,0.06,S
25,56204,Alugado,3.0,Médico,D,12000,14.11,1,0.21,S
21,53000,Próprio,5.0,Pessoal,B,14400,11.36,0,0.27,N
33,80000,Alugado,10.0,Quitação de dívidas,A,6000,8.49,0,0.07,N
23,16000,Hipotecado,1.0,Quitação de dívidas,C,5600,12.84,1,0.35,S
24,24000,Próprio,1.0,Educação,A,2400,7.49,0,0.1,N
24,39000,Alugado,2.0,Reforma Casa,C,16000,13.06,1,0.41,N
23,84996,Hipotecado,7.0,Médico,B,10000,10.95,0,0.12,N
28,92800,Hipotecado,0.0,Médico,A,12500,9.63,0,0.13,N
22,41600,Hipotecado,0.0,Quitação de dívidas,B,6800,10.59,0,0.16,N
23,75000,Próprio,5.0,Empreendimento,A,10000,6.92,0,0.13,N
32,59000,Hipotecado,0.0,Médico,C,3500,13.72,1,0.06,N
33,23400,Alugado,13.0,Empreendimento,B,5000,12.69,0,0.21,N
23,69935,Hipotecado,2.0,Médico,A,7200,7.49,0,0.1,N
24,95000,Próprio,4.0,Reforma Casa,C,10000,15.23,0,0.11,S
26,24000,Alugado,5.0,Quitação de dívidas,A,6000,6.62,0,0.25,N
33,48000,Alugado,2.0,Empreendimento,B,1500,11.89,0,0.03,N
22,22000,Próprio,1.0,Quitação de dívidas,D,8500,15.05,0,0.39,N
23,40800,Hipotecado,4.0,Médico,B,10400,10.0,0,0.25,N
31,77940,Hipotecado,3.0,Empreendimento,B,16250,10.99,0,0.21,N
25,34000,Hipotecado,2.0,Médico,C,15450,11.22,1,0.45,S
33,72000,Hipotecado,6.0,Quitação de dívidas,A,4250,5.42,0,0.06,N
24,72000,Hipotecado,8.0,Educação,C,14000,14.65,1,0.19,N
34,41004,Hipotecado,5.0,Reforma Casa,C,16000,11.78,0,0.39,N
30,39600,Alugado,4.0,Quitação de dívidas,F,10000,20.89,1,0.25,S
28,28800,Hipotecado,2.0,Reforma Casa,B,2000,10.59,0,0.07,N
29,130000,Hipotecado,13.0,Empreendimento,A,17500,8.94,0,0.13,N
38,94000,Alugado,3.0,Pessoal,D,5000,15.33,0,0.05,S
21,59000,Hipotecado,5.0,Pessoal,B,5600,11.49,0,0.09,N
22,28080,Alugado,5.0,Empreendimento,E,15250,16.7,1,0.54,N
24,62000,Alugado,3.0,Empreendimento,B,8000,11.14,0,0.13,N
23,51000,Hipotecado,7.0,Médico,A,10000,7.14,0,0.2,N
28,76000,Hipotecado,12.0,Reforma Casa,A,5000,8.94,1,0.07,N
27,79000,Hipotecado,11.0,Reforma Casa,D,2875,14.59,0,0.04,S
24,72000,Hipotecado,4.0,Médico,B,5000,9.25,0,0.07,N
26,200004,Alugado,7.0,Médico,C,2500,13.61,0,0.01,S
25,75000,Hipotecado,7.0,Quitação de dívidas,B,15000,9.99,0,0.2,N
35,34000,Hipotecado,4.0,Quitação de dívidas,A,12800,8.94,0,0.38,N
32,74000,Hipotecado,0.0,Pessoal,A,1800,8.94,0,0.02,N
27,125000,Alugado,5.0,Empreendimento,B,10000,10.62,0,0.08,N
28,53000,Próprio,3.0,Educação,A,7475,7.9,0,0.14,N
29,30000,Alugado,1.0,Reforma Casa,E,6000,17.99,1,0.2,N
25,96000,Alugado,0.0,Reforma Casa,A,6000,6.99,0,0.06,N
30,61000,Alugado,4.0,Médico,C,4800,14.79,0,0.08,N
27,78200,Próprio,4.0,Médico,E,35000,17.99,1,0.38,S
31,95000,Alugado,2.0,Educação,C,2500,13.72,0,0.03,S
33,18000,Alugado,1.0,Reforma Casa,B,1600,9.88,1,0.09,N
22,50004,Alugado,2.0,Educação,A,4000,6.92,0,0.08,N
22,18700,Alugado,3.0,Educação,A,3600,8.9,1,0.19,N
25,300000,Hipotecado,9.0,Reforma Casa,E,18000,16.45,0,0.06,N
32,36500,Alugado,2.0,Reforma Casa,A,5000,6.91,1,0.14,N
28,80000,Alugado,7.0,Empreendimento,B,3025,9.99,0,0.04,N
23,79416,Alugado,7.0,Empreendimento,D,25000,15.21,1,0.31,S
32,29000,Alugado,16.0,Quitação de dívidas,D,9450,16.29,1,0.33,N
27,42996,Alugado,1.0,Médico,C,5000,13.61,0,0.12,N
28,78000,Alugado,12.0,Reforma Casa,G,24625,18.36,1,0.32,N
42,40000,Alugado,6.0,Quitação de dívidas,B,1950,11.86,0,0.05,N
35,62000,Hipotecado,0.0,Educação,A,9475,6.03,0,0.15,N
34,30000,Alugado,3.0,Pessoal,A,14000,8.9,1,0.47,N
24,53000,Hipotecado,6.0,Médico,D,5000,15.62,1,0.09,N
25,24000,Próprio,7.0,Reforma Casa,A,6000,5.42,0,0.25,N
24,43300,Hipotecado,2.0,Quitação de dívidas,B,24000,10.62,0,0.55,N
28,36000,Alugado,2.0,Reforma Casa,B,7500,10.39,1,0.21,N
29,110000,Hipotecado,0.0,Educação,A,8500,7.51,0,0.08,N
26,76000,Alugado,6.0,Quitação de dívidas,C,15000,13.11,0,0.2,N
26,36120,Alugado,3.0,Médico,C,2800,13.35,1,0.08,N
31,86500,Próprio,0.0,Empreendimento,C,25000,13.57,0,0.29,N
31,62000,Alugado,2.0,Pessoal,B,12800,9.62,0,0.21,N
27,59004,Alugado,3.0,Educação,D,10000,16.32,0,0.17,S
28,70000,Alugado,2.0,Médico,C,10000,13.48,0,0.14,S
22,47000,Hipotecado,6.0,Médico,B,24000,10.37,1,0.51,N
34,40000,Alugado,3.0,Médico,B,25000,10.25,1,0.63,N
48,140000,Hipotecado,4.0,Educação,B,18000,9.99,0,0.13,N
22,42996,Alugado,3.0,Pessoal,C,4800,11.03,0,0.11,S
22,49000,Hipotecado,6.0,Educação,A,10000,8.0,1,0.2,N
32,85000,Hipotecado,1.0,Educação,C,7500,10.78,0,0.09,S
39,85000,Hipotecado,1.0,Pessoal,A,12000,9.32,0,0.14,N
25,92000,Alugado,5.0,Reforma Casa,C,12000,13.43,0,0.13,N
32,101000,Alugado,3.0,Pessoal,B,20000,10.75,0,0.2,N
25,75000,Alugado,4.0,Médico,A,7000,7.49,0,0.09,N
25,32400,Hipotecado,9.0,Pessoal,C,10000,13.99,0,0.31,S
25,36000,Hipotecado,5.0,Empreendimento,E,4800,17.93,0,0.13,N
50,120000,Hipotecado,0.0,Reforma Casa,D,5575,15.2,0,0.05,S
41,49000,Alugado,4.0,Reforma Casa,E,25000,17.04,1,0.51,N
26,32000,Hipotecado,4.0,Educação,A,4900,5.99,0,0.15,N
29,56033,Hipotecado,7.0,Empreendimento,C,16000,14.65,0,0.29,N
31,65000,Alugado,9.0,Empreendimento,A,6000,6.99,0,0.09,N
31,49000,Alugado,6.0,Pessoal,A,5600,6.03,0,0.11,N
23,60000,Hipotecado,6.0,Quitação de dívidas,C,7000,12.99,0,0.12,N
24,48000,Hipotecado,4.0,Educação,A,5000,5.99,0,0.1,N
25,23198,Alugado,2.0,Empreendimento,A,6000,8.0,0,0.26,N
24,75000,Hipotecado,4.0,Reforma Casa,A,15000,6.03,0,0.2,N
30,94000,Hipotecado,13.0,Quitação de dívidas,C,10000,14.27,0,0.11,S
34,62000,Alugado,5.0,Empreendimento,B,12000,10.99,0,0.19,N
22,30000,Hipotecado,6.0,Educação,D,6600,14.42,0,0.22,N
28,86000,Hipotecado,12.0,Educação,B,15000,10.62,0,0.17,N
28,95000,Próprio,3.0,Empreendimento,B,4800,11.71,0,0.05,N
23,60000,Hipotecado,5.0,Quitação de dívidas,A,4000,7.14,0,0.07,N
22,64000,Hipotecado,5.0,Médico,A,2000,9.32,0,0.03,N
23,59000,Alugado,7.0,Educação,C,20000,12.29,1,0.34,N
36,75000,Alugado,12.0,Médico,A,7000,6.92,0,0.09,N
38,140000,Próprio,13.0,Empreendimento,B,24000,12.18,0,0.17,N
33,14400,Próprio,0.0,Empreendimento,C,2000,14.79,0,0.14,N
27,47900,Próprio,1.0,Empreendimento,C,7500,13.47,0,0.16,N
34,64000,Hipotecado,2.0,Médico,A,8000,6.91,0,0.13,N
25,60000,Hipotecado,6.0,Reforma Casa,B,4000,12.69,0,0.07,N
25,80000,Hipotecado,9.0,Médico,A,3000,6.17,0,0.04,N
25,45000,Alugado,0.0,Empreendimento,C,10000,12.98,0,0.22,S
23,54000,Alugado,6.0,Reforma Casa,E,6000,16.45,1,0.11,N
35,39800,Alugado,5.0,Quitação de dívidas,B,2400,11.71,0,0.06,N
36,52000,Hipotecado,2.0,Reforma Casa,A,8000,7.51,0,0.15,N
24,72000,Alugado,8.0,Pessoal,C,3200,13.92,0,0.04,N
24,135000,Alugado,3.0,Educação,E,16000,16.69,0,0.12,N
23,69000,Alugado,7.0,Médico,A,6000,7.88,0,0.09,N
26,34320,Alugado,2.0,Educação,A,9000,6.62,1,0.26,N
29,34000,Alugado,13.0,Empreendimento,C,2000,14.72,0,0.06,N
35,66000,Hipotecado,4.0,Empreendimento,A,3000,6.03,0,0.05,N
26,120000,Hipotecado,5.0,Empreendimento,B,13000,10.99,0,0.11,N
25,47000,Próprio,9.0,Empreendimento,A,4000,6.62,0,0.09,N
35,37000,Alugado,2.0,Quitação de dívidas,B,2000,11.26,0,0.05,N
25,60000,Hipotecado,4.0,Empreendimento,A,14000,7.9,0,0.23,N
40,13273,Alugado,3.0,Quitação de dívidas,B,3850,9.99,1,0.29,N
32,45000,Hipotecado,6.0,Pessoal,A,15000,7.51,0,0.33,N
27,125000,Próprio,7.0,Pessoal,B,13200,11.14,0,0.11,N
36,17640,Próprio,4.0,Reforma Casa,A,5875,7.9,1,0.33,N
25,58800,Alugado,4.0,Educação,D,5000,14.84,0,0.09,N
31,60000,Hipotecado,3.0,Empreendimento,A,3600,7.68,0,0.06,N
25,77000,Hipotecado,1.0,Quitação de dívidas,F,7200,18.53,1,0.09,N
27,56000,Hipotecado,0.0,Educação,D,25000,13.55,1,0.45,N
28,70000,Próprio,6.0,Empreendimento,D,14000,16.29,0,0.2,S
29,50000,Alugado,6.0,Educação,A,3000,7.29,0,0.06,N
23,51996,Alugado,0.0,Reforma Casa,F,3400,17.58,1,0.07,N
30,50000,Alugado,0.0,Reforma Casa,B,10000,10.36,0,0.2,N
24,100000,Hipotecado,5.0,Empreendimento,A,7000,6.76,0,0.07,N
30,65000,Alugado,3.0,Educação,B,9000,12.42,0,0.14,N
30,84000,Hipotecado,13.0,Pessoal,B,12000,11.11,0,0.14,N
22,78413,Hipotecado,6.0,Educação,B,17500,10.65,0,0.22,N
31,294000,Hipotecado,7.0,Empreendimento,A,12000,8.94,0,0.04,N
34,80000,Alugado,6.0,Quitação de dívidas,B,10000,9.91,0,0.13,N
21,62916,Hipotecado,5.0,Educação,B,15000,11.49,0,0.24,N
29,27600,Alugado,2.0,Educação,A,7500,6.62,0,0.27,N
23,25200,Alugado,1.0,Educação,A,5500,7.9,0,0.22,N
26,29400,Alugado,1.0,Reforma Casa,C,17000,12.99,1,0.58,S
23,49000,Hipotecado,7.0,Educação,C,4000,13.99,0,0.08,N
23,26000,Alugado,2.0,Médico,A,3525,6.62,0,0.14,N
38,23000,Alugado,4.0,Educação,C,10000,13.48,1,0.43,S
22,18984,Alugado,6.0,Reforma Casa,C,2500,14.22,1,0.13,S
25,115731,Hipotecado,3.0,Reforma Casa,A,7200,7.14,0,0.06,N
24,44400,Alugado,4.0,Educação,F,15650,21.74,1,0.35,N
35,55000,Alugado,3.0,Quitação de dívidas,B,9000,10.25,0,0.16,N
42,150750,Próprio,0.0,Pessoal,A,8150,6.99,0,0.05,N
29,48000,Hipotecado,3.0,Empreendimento,A,3250,6.76,0,0.07,N
24,65000,Hipotecado,7.0,Empreendimento,D,14000,15.31,0,0.22,S
24,21000,Outros,4.0,Pessoal,B,6000,12.21,0,0.29,N
23,19200,Alugado,3.0,Empreendimento,C,3000,12.99,1,0.16,S
23,90000,Hipotecado,7.0,Pessoal,A,22000,6.99,0,0.24,N
25,82560,Alugado,6.0,Quitação de dívidas,A,4500,7.42,0,0.05,N
36,55200,Alugado,3.0,Médico,D,9900,14.84,1,0.18,S
23,22000,Alugado,1.0,Empreendimento,C,2000,13.99,0,0.09,N
23,37000,Alugado,1.0,Educação,A,10400,7.66,0,0.28,N
30,55000,Hipotecado,3.0,Quitação de dívidas,B,12000,10.38,0,0.22,N
24,52000,Hipotecado,8.0,Educação,D,5000,15.28,1,0.1,N
25,36000,Próprio,2.0,Médico,A,8400,5.99,0,0.23,N
27,42000,Alugado,2.0,Educação,A,3000,8.94,0,0.07,N
32,110000,Hipotecado,2.0,Empreendimento,B,5600,10.74,0,0.05,N
24,30996,Alugado,7.0,Empreendimento,E,7000,16.63,0,0.23,S
26,40000,Alugado,2.0,Médico,A,12000,7.51,0,0.3,N
22,36000,Alugado,0.0,Empreendimento,C,10000,15.27,1,0.28,N
22,30000,Alugado,2.0,Quitação de dívidas,C,15000,11.66,1,0.5,S
26,20000,Hipotecado,5.0,Médico,A,4800,5.99,0,0.24,N
24,37200,Hipotecado,5.0,Pessoal,A,13000,6.91,0,0.35,N
27,48996,Alugado,3.0,Empreendimento,B,12000,12.53,0,0.24,N
26,52000,Hipotecado,6.0,Pessoal,B,3300,10.99,0,0.06,N
22,48000,Próprio,6.0,Empreendimento,A,12000,6.03,0,0.25,N
21,62000,Hipotecado,2.0,Quitação de dívidas,A,6000,7.51,0,0.1,N
37,150000,Hipotecado,9.0,Educação,C,10000,13.48,0,0.07,N
21,72000,Hipotecado,5.0,Quitação de dívidas,A,2000,6.54,0,0.03,N
36,50000,Alugado,4.0,Pessoal,D,8000,17.49,0,0.16,S
22,33000,Alugado,5.0,Quitação de dívidas,B,7800,10.99,0,0.24,N
28,80500,Hipotecado,4.0,Quitação de dívidas,A,6000,7.74,0,0.07,N
28,30000,Alugado,1.0,Educação,C,4800,13.47,0,0.16,N
29,34999,Hipotecado,8.0,Quitação de dívidas,D,6250,15.95,1,0.18,S
27,100000,Hipotecado,10.0,Médico,B,12000,9.96,0,0.12,N
31,120000,Alugado,7.0,Reforma Casa,E,21600,19.03,0,0.18,S
28,44928,Hipotecado,5.0,Empreendimento,C,1000,13.06,0,0.02,S
22,29000,Alugado,5.0,Educação,D,4000,15.33,1,0.14,S
23,60000,Alugado,1.0,Médico,C,1600,13.99,0,0.03,S
24,59000,Alugado,5.0,Educação,C,15000,14.79,1,0.25,S
28,70000,Hipotecado,4.0,Reforma Casa,B,20000,12.18,0,0.29,N
29,75000,Próprio,3.0,Reforma Casa,A,12000,7.51,0,0.16,N
43,39996,Alugado,1.0,Pessoal,B,4000,10.99,0,0.1,N
28,72000,Alugado,3.0,Médico,C,12000,14.27,0,0.17,S
24,9960,Alugado,4.0,Empreendimento,A,1200,7.29,0,0.12,N
23,117000,Hipotecado,7.0,Médico,B,3700,10.74,0,0.03,N
28,44000,Alugado,5.0,Pessoal,C,16000,13.48,1,0.36,N
22,127500,Hipotecado,2.0,Médico,A,15000,7.49,0,0.12,N
27,39000,Alugado,1.0,Empreendimento,D,6000,14.61,1,0.15,N
22,40000,Próprio,0.0,Empreendimento,C,6400,14.22,0,0.16,S
27,45000,Alugado,1.0,Quitação de dívidas,B,17475,11.99,1,0.39,N
57,26400,Alugado,2.0,Pessoal,C,2500,13.48,0,0.09,N
25,45000,Hipotecado,2.0,Médico,A,3000,6.92,0,0.07,N
35,55000,Hipotecado,4.0,Educação,A,8500,7.88,0,0.15,N
25,42000,Alugado,3.0,Médico,D,3200,15.7,1,0.08,S
22,50400,Hipotecado,6.0,Educação,D,12000,14.09,0,0.24,N
26,78000,Hipotecado,10.0,Educação,B,14000,9.91,1,0.18,N
29,83500,Alugado,1.0,Reforma Casa,C,15000,13.43,0,0.18,S
24,44600,Hipotecado,5.0,Médico,B,20000,11.89,0,0.45,N
26,85000,Hipotecado,3.0,Quitação de dívidas,B,4000,9.25,0,0.05,N
27,90000,Alugado,2.0,Quitação de dívidas,C,9000,13.49,0,0.1,N
29,30720,Alugado,2.0,Médico,A,3500,5.99,0,0.11,N
33,76248,Hipotecado,17.0,Médico,A,10400,7.66,0,0.14,N
32,100000,Alugado,7.0,Quitação de dívidas,C,14400,13.35,0,0.14,N
24,49000,Alugado,8.0,Educação,A,7000,7.49,1,0.14,N
24,128000,Hipotecado,4.0,Educação,A,12000,6.03,0,0.09,N
23,130000,Hipotecado,7.0,Educação,A,5000,5.79,0,0.04,N
26,130000,Hipotecado,8.0,Pessoal,A,10000,6.03,0,0.08,N
30,80000,Alugado,7.0,Empreendimento,A,12000,8.9,0,0.15,N
21,59000,Alugado,4.0,Médico,C,5000,14.22,1,0.08,N
21,55260,Alugado,0.0,Educação,A,14000,6.54,0,0.25,N
22,90000,Hipotecado,6.0,Médico,B,6000,9.25,0,0.07,N
22,60000,Hipotecado,5.0,Empreendimento,A,5600,7.49,0,0.09,N
36,30000,Alugado,7.0,Educação,B,4000,10.74,0,0.13,N
21,31000,Hipotecado,5.0,Educação,A,7500,5.42,0,0.24,N
39,51000,Próprio,12.0,Educação,C,12000,11.34,0,0.24,N
28,19000,Alugado,1.0,Quitação de dívidas,B,9250,11.49,1,0.49,N
28,78996,Hipotecado,10.0,Reforma Casa,C,12000,13.16,0,0.15,S
35,28080,Alugado,3.0,Médico,C,9600,13.57,1,0.34,S
22,32400,Alugado,7.0,Pessoal,C,4800,13.98,1,0.15,S
31,200000,Hipotecado,3.0,Médico,A,30000,8.9,0,0.15,N
21,30000,Alugado,0.0,Empreendimento,A,5000,8.59,0,0.17,N
28,118000,Alugado,7.0,Quitação de dívidas,A,4800,8.9,0,0.04,N
32,37965,Alugado,3.0,Pessoal,A,10000,9.63,0,0.26,N
34,25200,Alugado,6.0,Pessoal,C,12000,13.48,1,0.48,N
22,20400,Hipotecado,6.0,Educação,D,6000,15.99,0,0.29,S
25,19200,Alugado,6.0,Educação,E,4000,19.03,1,0.21,S
25,74678,Hipotecado,9.0,Quitação de dívidas,B,4000,10.62,0,0.05,N
23,36000,Próprio,7.0,Empreendimento,D,8000,15.65,0,0.22,N
24,46809,Alugado,4.0,Médico,B,5000,12.18,0,0.11,N
26,28000,Alugado,5.0,Empreendimento,A,9800,7.29,1,0.35,N
29,66500,Próprio,4.0,Empreendimento,A,12000,6.99,0,0.18,N
21,39000,Hipotecado,5.0,Educação,A,1000,7.49,0,0.03,N
24,35000,Alugado,3.0,Quitação de dívidas,C,10000,12.73,0,0.29,S
24,133000,Próprio,4.0,Empreendimento,A,4000,7.4,0,0.03,N
34,80000,Alugado,6.0,Educação,C,14000,14.27,0,0.17,S
35,34000,Alugado,15.0,Reforma Casa,B,3200,9.99,1,0.09,N
28,58650,Alugado,13.0,Médico,B,20000,10.59,1,0.29,N
30,38000,Próprio,0.0,Reforma Casa,B,6000,11.58,0,0.16,N
40,53000,Hipotecado,2.0,Médico,B,3000,10.62,0,0.06,N
27,100000,Alugado,9.0,Médico,B,20000,12.69,0,0.2,N
35,52000,Hipotecado,7.0,Quitação de dívidas,A,7000,6.03,0,0.13,N
25,118000,Hipotecado,8.0,Reforma Casa,B,25000,11.12,0,0.21,N
23,24000,Alugado,3.0,Educação,A,5250,7.66,1,0.22,N
24,80000,Alugado,6.0,Educação,A,25000,6.62,1,0.31,N
35,39996,Alugado,4.0,Educação,A,8000,5.99,0,0.2,N
24,60000,Alugado,1.0,Empreendimento,B,14525,10.99,0,0.24,N
27,36000,Hipotecado,6.0,Reforma Casa,B,13500,10.0,0,0.38,N
23,75000,Hipotecado,5.0,Empreendimento,B,5000,11.12,0,0.07,N
24,57655,Hipotecado,7.0,Médico,D,9925,15.58,1,0.17,N
23,85000,Alugado,0.0,Pessoal,B,12000,10.37,0,0.14,N
25,34000,Hipotecado,2.0,Médico,D,6000,15.7,1,0.18,S
25,36000,Hipotecado,0.0,Médico,A,5600,7.49,0,0.16,N
29,103000,Hipotecado,13.0,Médico,A,4500,7.29,0,0.04,N
34,28800,Alugado,0.0,Quitação de dívidas,F,2500,21.36,1,0.09,N
22,18000,Alugado,2.0,Quitação de dívidas,C,5400,15.23,1,0.3,N
30,27600,Hipotecado,3.0,Educação,D,2250,15.62,1,0.08,N
33,90000,Hipotecado,4.0,Quitação de dívidas,C,12000,12.98,0,0.13,N
31,125000,Próprio,5.0,Médico,A,30000,7.51,0,0.24,N
39,55000,Próprio,3.0,Reforma Casa,C,13000,13.98,0,0.24,N
33,96000,Alugado,14.0,Empreendimento,A,20000,7.88,0,0.21,N
45,62200,Alugado,6.0,Quitação de dívidas,B,10000,10.39,0,0.16,N
21,4080,Alugado,0.0,Educação,B,1400,11.86,1,0.34,N
34,30000,Alugado,5.0,Médico,A,4200,5.79,0,0.14,N
22,93000,Alugado,1.0,Reforma Casa,D,3600,16.77,1,0.04,S
23,52000,Alugado,5.0,Educação,C,8000,13.22,0,0.15,S
21,35000,Próprio,5.0,Empreendimento,A,4000,7.29,0,0.11,N
36,45000,Alugado,0.0,Médico,C,19750,13.35,1,0.44,N
23,48000,Alugado,0.0,Pessoal,A,6800,6.54,1,0.14,N
25,74004,Alugado,2.0,Empreendimento,E,20000,15.95,1,0.27,N
31,30000,Hipotecado,2.0,Pessoal,A,2000,7.9,0,0.07,N
26,24000,Alugado,0.0,Educação,D,1500,14.54,1,0.06,S
23,52000,Alugado,7.0,Empreendimento,C,15000,14.26,0,0.29,N
31,54000,Alugado,2.0,Quitação de dívidas,C,5500,13.23,0,0.1,N
