id,sexo,logica,quantitativa,dominios,prog_computador,cuidadoso,afiabilidade,sociavel,neuroticismo,experiencias,salario,formado
905258,m,610,795,0.9967444868522528,495,-0.3027,0.3789,-0.2974,-0.6147,-0.8608,27083.333333333332,6
278656,m,585,565,0.8841225115937349,535,-1.6538,0.8128,1.6880000000000002,-0.1727,0.9763,25416.666666666668,9
453187,m,560,365,0.8422483222578359,465,1.4208,1.2114,0.6248,-1.7556,0.4805,15000.0,6
238392,f,465,525,0.819416529835888,505,1.1283,-0.1232,0.8171,-1.7004,0.5024,37500.0,9
138359,m,345,385,0.276047228046856,345,0.6646,-0.2793,-0.0537,0.7673,-0.2875,27916.666666666668,10
593082,f,465,605,0.6944793277084631,375,1.4208,0.8784,-0.4511,-2.2627,0.0973,27916.666666666668,7
1279983,f,445,495,0.356536487724475,385,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092,16666.666666666668,6
597697,m,620,750,0.952245572924303,585,1.1336,0.8784,-0.4511,-0.7415,1.4386,27083.333333333332,7
655270,f,435,445,0.563267823666597,425,0.99,-0.7866,1.2396,1.0333,-2.7769,20833.333333333332,7
988792,f,545,520,0.7447583540089391,415,-0.0154,-0.7866,0.7785,0.9066,0.4805,16666.666666666668,6
127002,m,465,615,0.37605958665154493,475,-0.880999999999999,-1.8393,-1.7954,-0.2902,-2.0253,39583.333333333336,10
337629,f,575,405,0.9872070858908678,645,-0.5719,1.0858,-0.9245,0.0622299999999999,0.1864,25000.0,8
1082552,f,410,320,0.622642915849938,455,0.2718,0.2124,0.01,1.0333,0.4805,16666.666666666668,6
1239524,m,540,630,0.911395278391328,495,0.4155,1.0449,0.1637,-0.4879,0.0973,15000.0,8
860597,m,555,735,0.9913975837402909,475,-0.8772,-0.6201,-0.4511,0.0192,-1.6273,32916.666666666664,7
1224952,m,455,345,0.23780283983757,535,1.7081,1.0449,0.9322,0.2727,1.247,27083.333333333332,6
669240,m,470,195,0.450876584483451,395,0.4155,-0.1206,0.3174,-0.2344,-0.6692,23333.333333333332,7
284738,m,615,575,0.538386892985096,575,0.8192,1.7488,1.2525,-0.0552,0.6603,39166.666666666664,9
445747,m,464,535,0.488347976782714,405,-1.6538,-0.3183,-0.1626,0.6498,-1.2354,15000.0,8
872029,m,520,750,0.423951396376433,315,1.2772,0.3789,-0.7585,-1.5021,-0.2859,15000.0,6
331779,m,245,305,0.276047228046856,345,-1.0355,-2.0733,-1.2511,0.17983,-1.5513,13333.333333333334,8
586115,m,520,455,0.8646854133700849,525,-1.308,1.3779,1.0859,-0.6147,-0.6692,12083.333333333334,8
389449,f,575,454,0.735795709224656,475,0.3555,0.8128,-0.4891,-0.6428,-0.7615,35000.0,8
48647,m,495,455,0.968237495890543,605,0.8192,1.7488,-0.1988,-1.9354,0.1864,50000.0,11
289737,m,555,645,0.9014895713710328,545,-0.2628,0.8128,-1.3599,-0.1727,0.1864,25000.0,9
407686,m,565,554,0.8431237266657421,515,0.2782,0.8128,0.0914,-0.8778,-0.1295,33333.333333333336,8
765578,f,400,355,0.9660069234980492,405,0.2718,-0.7866,-0.4511,0.3995,0.8637,12083.333333333334,7
1218872,f,570,595,0.911395278391328,415,-0.8772,-1.4526,-1.0659,1.0333,-0.4776,12500.0,6
425471,m,555,554,0.8646854133700849,525,-1.4992,0.3448,-2.3759,-0.9953,-0.2875,25416.666666666668,8
330663,f,605,625,0.8431237266657421,515,0.6646,0.7348,-1.1422,0.4148,-0.4455,34166.666666666664,8
660767,m,555,575,0.735795709224656,475,-0.8772,-0.4536,-1.527,-0.1076,0.0973,16666.666666666668,7
78510,m,525,585,0.37605958665154493,305,-0.7264,1.2808,0.2366,0.6498,-0.1295,18333.333333333332,10
869298,f,425,545,0.356536487724475,385,0.7027,0.7119,1.3933,-0.1076,0.0973,18333.333333333332,6
124278,m,515,575,0.960603251997053,355,-0.1082,0.5008,0.0914,-0.4078,0.5024,39583.333333333336,10
580616,f,475,295,0.413838255788123,385,-0.7335,-0.4536,-1.0659,1.1601,-0.4776,30000.0,7
283274,m,515,595,0.793580614548506,495,0.8192,0.6568,0.672,-0.1727,0.0284,50000.0,9
511778,m,410,500,0.6707431514331271,455,0.8192,-0.3684,-0.2882,0.0623,-0.7615,27083.333333333332,5
355922,m,395,575,0.538386892985096,375,-0.880999999999999,-2.3073,-1.7954,0.3561,-0.2875,26250.0,8
1119237,m,370,500,0.207392169717661,475,-0.0154,0.3789,0.7785,-0.2344,1.4386,33333.333333333336,6
309046,m,355,515,0.356536487724475,425,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253,20833.333333333332,7
1117475,f,410,370,0.23780283983757,465,-0.5899,-0.2871,0.7785,0.7798,-0.6692,16666.666666666668,7
810433,f,500,575,0.493596387301038,455,-1.8825,-3.7836,-2.4491,0.9066,-1.8189,33333.333333333336,6
117082,m,385,404,0.824666400671332,325,-1.8083,-1.2153,-0.344,-0.2902,-0.9194,32083.333333333332,10
1267278,m,480,260,0.622642915849938,585,1.2772,1.3779,0.4711,-1.8824,0.2889,12083.333333333334,7
100113,f,415,385,0.538386892985096,465,0.3555,-0.2793,0.2366,-1.8179,-0.6035,42500.0,10
658893,m,545,665,0.978799292641428,585,1.1336,1.0449,1.3933,-0.4879,0.2889,30416.666666666668,7
669368,m,605,560,0.6707431514331271,455,1.1336,0.7119,0.4711,-0.8682,1.247,26666.666666666668,7
1106147,m,570,630,0.493596387301038,545,-1.1644,-0.1206,-0.7585,-0.6147,-0.2859,29166.666666666668,6
1274688,m,420,415,0.276047228046856,345,0.7027,1.3779,0.1637,0.9066,-0.2859,14583.333333333334,6
905195,m,440,620,0.7447583540089391,465,-2.0262,-0.9531,0.9322,-0.4879,-0.4776,33333.333333333336,6
1003364,m,350,390,0.356536487724475,415,-0.8772,-3.4506,0.9322,1.6672,-1.244,15000.0,6
1218574,m,630,645,0.999664340267414,695,-2.3134,1.0449,0.1637,1.5404,0.0973,29166.666666666668,6
1233060,m,630,645,0.436962648056859,495,-0.4463,0.3789,0.4711,-0.7415,0.4805,12083.333333333334,7
1085605,m,370,310,0.279258511565122,255,0.5591,0.8784,0.4711,-1.1218,1.247,16666.666666666668,7
144942,m,515,405,0.486747008438193,465,0.8463,0.2124,0.9322,-2.2627,0.4805,17083.333333333332,7
1122860,m,540,860,0.493596387301038,525,1.1336,1.0449,0.7785,-0.8682,0.8637,25000.0,6
636997,m,390,355,0.24545565999982896,335,0.2718,-1.4526,0.7785,-0.3612,-0.6692,19583.333333333332,7
1044637,m,495,440,0.356536487724475,385,1.2772,1.3779,1.0859,-1.3753,0.0973,22916.666666666668,6
1088771,m,485,485,0.7447583540089391,385,0.5591,0.5454,-0.1437,0.9066,0.8637,15000.0,8
479756,m,605,475,0.308400582860308,355,-0.880999999999999,0.5008,-0.4891,-0.6428,0.7788,25000.0,8
601071,m,425,605,0.414337426422751,175,-2.0262,-3.6171,-1.0659,-0.4879,-2.7769,25000.0,7
669934,m,485,590,0.563267823666597,425,-0.4463,-2.2851,-0.6048,2.1743,-2.7595,16666.666666666668,7
655292,f,425,280,0.356536487724475,345,-0.3027,-0.7866,-0.1437,-0.8682,-0.2859,15000.0,7
1058932,m,570,725,0.953899775079926,535,-0.4463,0.5454,0.4711,0.7798,-0.8608,33333.333333333336,7
1259641,f,605,400,0.8422483222578359,425,0.8463,1.2114,1.2396,-0.1076,1.247,18333.333333333332,7
256680,m,335,455,0.450876584483451,395,-0.4173,-0.4353,-0.9245,1.8249,-0.2875,43333.333333333336,9
436253,f,475,595,0.793580614548506,495,-1.8083,0.0328,-1.0697,-0.0552,-0.7615,16666.666666666668,8
807306,m,570,515,0.8422483222578359,605,-1.7389,-1.4526,-1.3733,0.2727,-2.0105,12500.0,6
484152,m,415,425,0.6944793277084631,375,-0.1082,1.2808,0.5269,-0.5253,0.0679,33333.333333333336,7
1266709,m,530,380,0.356536487724475,275,1.9953,0.8784,0.4711,-1.6289,0.4805,16250.0,6
752115,m,595,695,0.8646854133700849,525,1.5644,0.7119,-0.6048,-0.995,-0.6692,25000.0,7
41012,m,735,755,0.985461394326131,575,-0.1082,0.5008,1.2525,-1.7004,0.5024,30833.333333333332,10
333439,m,525,325,0.3711386656350609,115,-1.8083,-1.9953,-1.2148,-0.26087,-3.1311,24166.666666666668,8
933812,m,475,400,0.298769128563994,465,1.1336,1.0449,0.7785,-2.3895,-0.2859,25833.333333333332,6
1158194,m,370,295,0.356536487724475,455,1.4208,0.2124,1.0859,-0.4879,-0.8608,16666.666666666668,5
214454,f,435,575,0.735795709224656,475,0.2009,-0.2793,-0.4891,1.1199,-0.4455,15833.333333333334,8
192966,f,395,455,0.6359787564567939,445,-0.2628,0.1888,0.2366,1.2374,0.8183,16666.666666666668,9
416040,m,435,585,0.7656735812340111,485,0.626,0.0328,1.5428,0.6204,-0.2875,33333.333333333336,8
1013562,f,555,310,0.450876584483451,395,-0.0154,1.3779,1.7007,-1.1218,0.8637,17083.333333333332,7
215639,m,525,595,0.755375120895548,345,-3.3539,0.5008,-0.1988,0.8848,-0.9194,30833.333333333332,9
244386,m,385,545,0.37605958665154493,425,0.51,-0.4353,-0.344,0.2973,-0.1295,18750.0,9
1097167,f,555,560,0.8422483222578359,475,0.99,1.0449,0.7785,-0.4879,-0.0943,33333.333333333336,6
318391,f,475,445,0.6707431514331271,455,0.6646,1.4368,-0.0537,0.884829999999999,0.5024,35416.666666666664,8
660954,m,470,530,0.124502074009537,355,-0.5899,-0.6201,1.3933,-0.3612,0.6721,22083.333333333332,7
611020,m,410,515,0.0800552813405495,295,-0.159,0.7119,-0.6048,0.5262,1.0554,20000.0,7
863437,m,610,705,0.911395278391328,565,0.7027,0.3789,-0.1437,-0.1076,0.6721,27083.333333333332,7
340205,m,395,525,0.824666400671332,215,-0.5719,0.5008,-0.0537,1.11982999999999,1.2528,25000.0,7
331251,f,475,684,0.9168699611036192,555,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194,29583.333333333332,8
1284437,f,455,545,0.8841225115937349,535,0.5591,0.8784,0.7785,-1.3753,0.4805,16666.666666666668,5
654308,f,620,665,0.8646854133700849,525,-0.159,0.3789,0.4711,-0.6147,0.0973,25000.0,7
1081172,m,470,450,0.7447583540089391,285,-0.7335,0.3789,0.7785,0.7798,0.8637,12083.333333333334,6
948250,m,485,235,0.8422483222578359,315,-0.3027,0.2124,0.1637,0.1459,-0.0943,17083.333333333332,6
1248570,f,460,485,0.33878634721952805,415,0.5591,0.7119,0.9322,1.5404,1.0554,18750.0,6
786671,m,545,545,0.9014895713710328,545,-0.4463,0.5454,0.4711,-0.2344,-0.6692,15000.0,7
263961,f,355,415,0.6707431514331271,455,-0.2628,-0.5913,-0.0537,-0.0552,0.9763,25000.0,9
1233512,m,580,440,0.356536487724475,495,0.5591,0.7119,-0.2974,-0.4879,1.4386,27916.666666666668,5
425242,m,485,445,0.190153405601018,315,-2.4266,-1.8393,-1.2511,-0.6428,-2.9731,15000.0,8
60599,f,605,585,0.124502074009537,445,-0.2628,0.8128,0.9623,-0.8778,0.3444,22083.333333333332,6
602267,m,595,870,0.960603251997053,475,-0.4463,-0.2871,-1.2196,1.0333,0.0973,26666.666666666668,7
347313,m,385,405,0.7040904121313142,465,1.9011,1.6708,1.4702,-0.2902,0.9763,21666.666666666668,8
640930,m,500,720,0.735795709224656,475,0.4155,-0.1206,-1.0659,-1.6289,0.4805,25833.333333333332,7
958388,m,460,595,0.356536487724475,525,0.2718,0.2124,1.547,-1.1218,0.8637,35000.0,7
479849,m,565,365,0.6359787564567939,445,-1.0355,0.5008,-0.1988,-0.0552,0.6603,38750.0,8
823838,m,525,515,0.622642915849938,515,-1.308,-0.6201,-0.7585,0.3995,-1.4356,26250.0,6
872494,m,435,545,0.8422483222578359,485,-0.4463,0.2124,1.0859,0.2727,-0.6692,26250.0,6
1088625,m,485,510,0.622642915849938,435,-0.159,0.0459,0.3174,-1.2486,1.0554,22916.666666666668,6
1118955,m,595,500,0.943272157866555,475,1.1336,0.6211,1.9801,-1.1218,-0.6692,27083.333333333332,6
580697,m,605,545,0.9168699611036192,555,-0.0154,-0.2871,-0.2974,-0.4879,-2.0105,37500.0,7
190981,m,625,725,0.9954647186308648,685,-1.1901,0.3448,-1.9405,-0.7603,0.0284,45833.333333333336,9
325637,f,375,475,0.24545565999982896,335,-1.2287,0.6568,-0.6343,-0.26087,-0.1295,33333.333333333336,8
582410,m,570,795,0.538386892985096,595,-0.159,0.3789,0.1637,-1.7556,0.2889,29166.666666666668,7
820700,m,415,605,0.7447583540089391,465,-0.0154,0.0459,0.1637,-0.4879,0.0973,22083.333333333332,4
638324,m,410,515,0.377551419424541,375,0.1282,0.2124,1.2396,0.2727,0.6721,15000.0,7
666182,m,605,650,0.622642915849938,505,0.2718,-1.7856,-0.6048,1.6672,-0.2859,27083.333333333332,6
872171,m,520,620,0.943272157866555,485,0.8463,0.3789,-0.2974,-0.8682,0.0973,27083.333333333332,6
96708,f,375,425,0.735795709224656,475,1.1283,1.7488,1.9782,-0.1727,0.8183,33333.333333333336,9
1098807,m,485,585,0.356536487724475,455,1.4208,1.0449,2.008,-1.5021,0.8637,15833.333333333334,7
336785,m,585,475,0.6944793277084631,435,0.3555,0.5008,0.2366,-0.17277,-0.2875,30416.666666666668,8
1274668,m,470,500,0.0531603052826837,395,0.4155,0.0459,0.3174,-1.5021,-1.0524,27500.0,7
33747,f,445,415,0.538386892985096,425,-1.4992,0.6568,-0.1988,0.6498,-0.1295,32500.0,8
786404,m,595,720,0.942116551485008,575,-0.8772,0.0459,0.4711,1.4136,0.6721,29166.666666666668,7
271766,m,665,695,0.99526570569548,605,0.51,0.1888,-0.6343,-0.5253,-0.1295,50000.0,9
1194943,m,540,415,0.622642915849938,435,1.2772,0.2124,0.3174,2.1743,1.0554,16666.666666666668,6
1044171,f,540,570,0.605533552346783,445,-0.4463,0.5454,0.01,0.0192,0.4805,15833.333333333334,8
592833,f,495,455,0.0800552813405495,445,0.1282,0.5454,0.1637,-0.4879,0.8637,17083.333333333332,8
815219,m,535,605,0.819416529835888,505,0.4155,-0.7866,-1.2196,1.1601,-1.8189,27500.0,7
493796,m,585,650,0.37605958665154493,555,0.0464,0.0328,-0.7068,-0.1727,-0.2875,50000.0,8
509283,m,665,705,0.9014895713710328,545,0.8578,0.3448,-0.7794,-0.1727,-0.7615,41666.666666666664,8
58857,m,635,655,0.910770164246022,445,-1.4992,0.5008,0.672,-0.9953,-0.1295,33333.333333333336,10
205703,f,395,515,0.824666400671332,355,0.51,0.0328,1.3977,0.4148,0.8183,35833.333333333336,9
103858,m,554,405,0.735795709224656,475,-0.2628,-0.1232,-0.4891,-0.4078,0.3444,25000.0,10
1289692,f,410,465,0.622642915849938,445,0.4155,-0.7866,-0.2974,0.2727,0.0973,20833.333333333332,6
1260265,m,565,430,0.998591448072896,335,0.8463,-0.1206,-0.6048,-0.3612,0.4805,25000.0,8
324440,m,345,395,0.6707431514331271,455,0.51,0.0328,-1.0697,-0.6134,-0.4455,17500.0,8
1238258,m,530,560,0.911395278391328,535,-0.4463,-0.4536,-0.1437,-0.4879,-1.4356,33333.333333333336,6
641531,m,580,720,0.9014895713710328,545,0.1282,-0.6201,-0.1437,0.0192,-0.0943,27500.0,7
50216,m,635,625,0.124502074009537,415,-0.7264,-0.7473,0.2366,-0.0552,0.0284,13333.333333333334,10
416468,m,585,705,0.979521744319216,625,1.0896,1.2808,-0.1988,-0.4371,0.0284,29166.666666666668,8
1105982,m,395,415,0.943272157866555,365,1.2772,1.2114,1.2396,-0.4879,-0.6692,29166.666666666668,6
339689,f,555,445,0.6359787564567939,445,-1.0355,-0.5913,-1.3599,0.0622299999999999,-1.3539,16666.666666666668,8
337594,m,595,425,0.942116551485008,575,0.51,0.9688,0.8171,-1.23027,-0.1295,33333.333333333336,8
989810,m,545,620,0.486747008438193,495,0.8463,0.8784,1.2396,-0.995,0.2889,15000.0,5
329900,f,395,365,0.14325654103219598,295,-0.880999999999999,-0.2793,-0.1988,-0.0552,-0.5245,30000.0,8
472956,m,375,435,0.486747008438193,345,-3.1994,-1.8393,0.0552,0.0623,-0.7615,18333.333333333332,6
264334,m,515,445,0.8646854133700849,525,0.51,0.9688,1.6880000000000002,-0.9953,1.1343,38333.333333333336,9
531726,f,440,545,0.6944793277084631,325,0.8192,0.6568,0.9623,-0.2902,0.0679,25833.333333333332,7
1152563,m,605,620,0.279258511565122,475,0.8463,0.8784,0.1637,-1.7556,-0.4776,25833.333333333332,7
239868,f,555,555,0.8646854133700849,525,0.9737,0.3448,0.672,-0.5253,0.3444,42500.0,9
361994,f,395,515,0.413838255788123,385,-1.0355,-0.2012,-0.8157,-0.9953,-0.7615,27500.0,8
414039,m,515,475,0.7447583540089391,525,-1.6538,-0.2012,-0.2714,1.2374,-1.0774,28750.0,7
329829,m,355,255,0.190153405601018,315,-0.1082,-0.9033,-0.0537,0.6498,-1.2354,20000.0,8
467660,f,435,375,0.7040904121313142,465,-0.2628,0.1888,-0.4891,0.0623,0.6603,17083.333333333332,8
765483,m,305,415,0.661834475840071,315,1.4208,0.7119,0.9322,0.5262,1.4386,18333.333333333332,7
644584,m,485,485,0.450876584483451,395,-0.3027,0.3789,0.6248,1.1601,-0.0943,15416.666666666666,8
407736,f,555,595,0.974396112538398,615,1.1283,1.4368,-0.7068,-1.7004,0.1864,40833.333333333336,8
1084321,m,540,535,0.23780283983757,455,0.99,0.2124,0.9322,0.1459,1.0554,43750.0,7
270455,m,545,585,0.8431237266657421,515,-0.7264,-0.2793,0.0914,-0.5253,0.5024,35833.333333333336,10
1098801,f,630,760,0.144789889482462,455,-0.0154,-0.2871,0.4711,-2.0092,-0.6692,28333.333333333332,6
455020,m,455,515,0.6359787564567939,445,-3.3539,-0.5523,-2.0131,0.0623,-2.0253,37500.0,8
661581,m,525,605,0.942116551485008,575,0.2718,1.0449,1.547,-0.2344,1.6302,15000.0,7
1279987,m,545,605,0.793580614548506,495,0.4155,0.8784,0.9322,0.7798,0.8637,36250.0,8
262814,m,485,565,0.6359787564567939,445,-1.0355,0.6568,0.9623,1.4724,0.8183,12083.333333333334,9
634935,m,485,500,0.6944793277084631,375,1.4208,0.8784,0.9322,-0.8682,1.0554,15000.0,7
1063324,m,520,545,0.6493897148466911,425,0.5591,-0.4536,0.7785,-2.136,0.4805,25000.0,7
284570,m,415,395,0.124502074009537,355,-1.1901,-0.9033,-0.4891,0.6498,-0.1295,15000.0,9
354751,f,345,485,0.563267823666597,425,-1.3447,0.8518,0.2729,-0.6428,-0.7615,17916.666666666668,6
823040,m,605,500,0.6493897148466911,555,-0.7335,-0.9531,-1.8344,0.0192,-2.5853,25000.0,6
800018,m,585,680,0.8646854133700849,525,-0.0154,-0.6201,-1.527,-0.7415,-0.0943,25416.666666666668,7
990516,f,530,520,0.356536487724475,355,0.5591,1.2114,0.6248,-0.6147,-0.6692,27083.333333333332,6
1048553,m,605,605,0.790881795278323,494,-0.159,0.0459,0.7785,-0.6147,-0.0943,26666.666666666668,6
267150,m,335,155,0.14325654103219598,295,-0.5719,-0.1232,0.9623,1.2374,0.1864,12500.0,8
1218497,m,735,560,0.978799292641428,525,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,12083.333333333334,8
806072,m,485,500,0.819416529835888,505,-1.4517,0.2124,0.1637,-0.8682,0.8637,33333.333333333336,6
1083259,m,485,655,0.622642915849938,465,0.4155,0.7119,0.4711,-1.2486,0.6721,27083.333333333332,6
470584,f,475,475,0.8646854133700849,525,0.3555,0.2668,-0.2714,-0.2902,-0.1295,35000.0,7
816885,m,555,485,0.6493897148466911,405,0.5591,0.0459,-0.7585,-1.5021,0.0973,25000.0,7
385354,m,515,545,0.9014895713710328,545,0.9737,0.1498,0.163999999999999,0.1798,-0.4455,29583.333333333332,8
312286,f,315,405,0.488347976782714,405,0.6646,0.9688,1.4267,0.8457,1.3976,32916.666666666664,9
1203363,m,565,545,0.493596387301038,385,-1.308,0.5454,-0.9122,0.9066,0.0973,19166.666666666668,6
217036,m,385,335,0.342314899911815,365,-1.9629,-0.2793,-0.344,0.5323,-0.1295,34583.333333333336,9
1211760,m,555,545,0.7447583540089391,415,0.5591,0.2124,1.0859,0.653,-0.4776,17916.666666666668,7
1088654,m,505,500,0.279258511565122,355,0.4155,0.5454,0.1637,-0.7415,-0.2859,17083.333333333332,7
246190,m,515,465,0.14325654103219598,295,0.3555,0.8128,0.3817,0.1798,-0.4455,41666.666666666664,9
283468,m,445,515,0.124502074009537,375,0.0464,-1.0905,1.6484,0.218999999999999,1.0395,32500.0,9
604848,m,595,665,0.661834475840071,395,0.4155,0.7119,0.01,-0.2344,0.0973,16666.666666666668,7
1066419,m,530,560,0.622642915849938,435,0.2718,0.8784,-0.4511,-1.6289,0.6721,27916.666666666668,7
796593,m,670,620,0.974396112538398,615,-0.3027,-0.2871,0.7785,1.1601,-1.0524,35000.0,7
600997,f,585,590,0.7040904121313142,465,1.5644,1.2114,1.547,-0.995,0.4805,20000.0,7
64400,m,535,495,0.8646854133700849,525,-0.7264,0.5008,0.2366,0.7673,-0.2875,41666.666666666664,10
1029318,f,565,570,0.868736585485218,455,0.2718,0.2124,-0.9122,-1.5021,0.0973,25833.333333333332,7
191027,f,545,525,0.9168699611036192,555,0.2009,-0.4353,-0.0537,-1.3478,0.5024,29166.666666666668,9
1211564,m,455,485,0.7447583540089391,425,-1.4517,-1.2861,0.01,-0.2344,-1.244,27083.333333333332,6
1282459,m,505,575,0.436962648056859,405,-0.159,0.2124,0.3174,0.5262,-0.2859,27083.333333333332,5
52916,f,615,615,0.8841225115937349,535,-1.3447,-0.7473,-1.3599,0.5323,1.1343,25000.0,10
665324,f,490,575,0.819416529835888,505,0.7027,0.7119,1.3933,-1.3753,0.4805,29583.333333333332,7
358393,f,595,675,0.9014895713710328,545,0.2782,0.3448,0.0914,-1.1422,-0.6035,35833.333333333336,8
1036442,m,460,525,0.33878634721952805,485,-0.3027,0.7119,0.01,-0.995,-0.4776,20000.0,7
332563,m,385,495,0.14325654103219598,295,0.51,0.3448,0.8171,1.58992999999999,0.1864,15000.0,7
240634,m,555,555,0.910770164246022,425,-1.0355,-0.2793,0.9623,0.0623,-0.4455,29166.666666666668,9
247003,f,445,525,0.229481754911755,465,1.1283,1.4368,-0.344,-0.2902,0.5024,28750.0,9
1087768,m,420,500,0.911395278391328,465,1.4208,1.7109,1.7007,-2.2627,-1.4356,26250.0,6
553645,m,510,590,0.622642915849938,405,-0.4463,-0.1206,1.0859,0.1459,-0.8608,29166.666666666668,7
666201,m,665,605,0.9168699611036192,555,0.4155,1.0449,1.0859,-0.995,0.2889,27083.333333333332,6
1122980,f,410,440,0.7040904121313142,465,-0.4463,-0.1206,-0.1437,0.9066,0.8637,15833.333333333334,7
214231,f,645,595,0.8841225115937349,535,-1.6538,0.8128,0.672,1.2374,0.7788,38750.0,8
806476,m,620,575,0.911395278391328,725,-1.8825,0.5454,-1.3733,-0.2344,1.4386,41666.666666666664,6
730823,m,610,575,0.7765783242274499,425,0.4155,-0.1206,0.1637,-1.6289,-0.2859,34583.333333333336,7
806424,m,535,485,0.622642915849938,495,-2.0262,0.0459,0.4711,-0.995,0.2889,29166.666666666668,6
1218764,m,545,655,0.978799292641428,515,-0.7335,0.8784,-0.4511,-0.7415,1.0554,26666.666666666668,6
655515,m,425,605,0.8841225115937349,535,1.2772,0.5454,0.7785,-0.6147,-0.4776,35000.0,7
1150621,f,545,370,0.356536487724475,445,1.2772,0.5454,-1.2196,0.9066,-0.0943,12083.333333333334,7
352906,m,405,495,0.124502074009537,235,0.6646,-2.3073,-0.344,1.5899,0.0679,12500.0,8
580718,m,470,415,0.600057182338341,435,-1.4517,-0.1206,0.4711,2.0475,0.4805,35000.0,7
633578,m,570,665,0.8646854133700849,525,0.2718,0.5454,0.3174,-0.8682,0.6721,15000.0,7
597773,m,585,665,0.6359787564567939,445,0.5591,-0.2871,0.4711,-1.1218,-2.0105,33333.333333333336,7
873020,m,520,765,0.486747008438193,525,0.7027,1.0449,1.0859,1.1601,0.6721,20000.0,7
333596,m,445,554,0.450876584483451,395,0.0464,0.0328,-0.0537,-0.4371,-0.4455,33750.0,8
1120492,m,570,405,0.9913975837402909,385,-0.5899,-0.2871,-0.4511,0.9066,-1.6273,16666.666666666668,7
529431,m,620,590,0.6359787564567939,445,-0.1082,0.2668,0.3817,-0.8778,-0.1295,33750.0,8
1078264,m,460,430,0.7447583540089391,515,0.99,-0.6201,-0.4511,-2.0092,0.0973,20000.0,7
1208010,m,530,605,0.911395278391328,445,-0.7335,0.5454,-0.7585,-0.6147,1.4386,12083.333333333334,6
553678,m,645,810,0.9014895713710328,545,-0.4463,-0.7866,-0.4511,-0.6147,-1.4356,22083.333333333332,7
542410,m,400,635,0.8431237266657421,515,0.8578,0.8128,-0.6343,-0.0846,-0.7615,36666.666666666664,7
317779,m,395,445,0.824666400671332,345,-1.8083,-0.0842,0.2729,0.64983,0.5024,29583.333333333332,8
797600,m,680,620,0.380091833171688,505,-0.3027,-0.9531,-0.7585,1.0333,-0.8608,50000.0,7
215931,f,585,415,0.600057182338341,435,1.2828,0.9688,0.672,1.0024,1.1343,31666.666666666668,9
407688,f,505,625,0.7656735812340111,485,0.6646,-0.3183,-1.6865,-0.2902,-0.1295,26666.666666666668,8
47916,m,334,475,0.276047228046856,345,-0.1082,0.3448,0.2366,0.6498,-0.9194,23333.333333333332,10
941955,m,535,445,0.990008756723898,655,-2.457,0.0459,0.3174,1.2869,-0.4776,25000.0,6
455357,m,464,525,0.563267823666597,425,0.9737,-0.5523,-1.4688,-1.1128,-1.2354,20833.333333333332,8
1035883,m,570,690,0.144789889482462,595,-1.4517,-2.2851,-1.0659,0.1459,-2.9686,23333.333333333332,7
917544,m,645,455,0.735795709224656,475,0.4155,0.8027,0.4711,-0.2344,0.0973,18333.333333333332,6
473226,f,435,554,0.9913975837402909,385,-1.4992,0.3448,1.1074,1.4724,0.5419,16666.666666666668,6
1044443,f,470,370,0.525922584252055,415,0.7027,0.7119,1.0859,0.7798,-0.2859,20000.0,7
337656,m,625,595,0.0587928000083534,555,0.9737,-0.5523,0.9259999999999988,0.53233,0.1864,41666.666666666664,8
1264789,m,485,560,0.7447583540089391,465,0.4155,-0.6201,0.3174,0.9066,-0.6692,26666.666666666668,6
831973,m,340,445,0.735795709224656,475,-1.1644,-1.9521,-1.0659,-1.1218,-0.6692,25416.666666666668,6
1046268,m,570,485,0.112139438207403,385,1.9953,0.3789,1.2396,-1.7556,1.4386,20000.0,7
1044954,m,280,250,0.356536487724475,315,0.99,-0.1206,-0.1437,-1.7556,-1.244,14166.666666666666,8
670620,m,560,575,0.7656735812340111,485,-1.0208,0.0459,0.1637,0.9066,0.4805,25833.333333333332,7
336560,f,565,475,0.8646854133700849,525,0.9737,0.5008,-1.3599,0.41483,-0.9194,37500.0,8
814788,m,535,650,0.819416529835888,505,-0.5899,0.3789,0.01,-0.2344,-0.8608,30000.0,8
927464,m,525,720,0.356536487724475,575,-1.1644,-0.9531,-1.8344,1.6672,-0.0943,27083.333333333332,6
944290,f,340,250,0.11502272574306803,365,0.8463,0.5454,-1.0659,-1.2486,-0.0943,16666.666666666668,7
467560,m,385,515,0.9014895713710328,545,0.6646,0.8518,0.5994,-0.6428,0.5024,19583.333333333332,8
35408,m,575,605,0.413838255788123,385,-0.2628,-0.5913,0.0914,-1.2303,0.5024,35833.333333333336,9
984550,m,655,655,0.9913975837402909,535,0.1282,-0.1206,1.3933,-0.4879,0.6721,26666.666666666668,5
1171253,m,680,535,0.7447583540089391,475,-0.4463,0.0459,-1.527,-0.1076,0.4805,18333.333333333332,7
